run,seq,teamA,teamB,map,winner,rounds,reason,seed
20260924-080304-scrim-g_iter3,2,us:g_iter3,AngusRitossa.newbot,InADitch,B,2056,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,3,us:g_iter3,AngusRitossa.newbot,Islands,B,2023,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,4,AngusRitossa.newbot,us:g_iter3,TheHighGround,A,2036,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,5,EmaPajic.Qualifications,us:g_iter3,DisproportionatelySmallGap,A,1560,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,6,EmaPajic.Qualifications,us:g_iter3,Islands2,A,1557,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,7,us:g_iter3,EmaPajic.Qualifications,WateredDown,B,466,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,8,EmaPajic.Qualifications,us:g_iter3,maptestsmall,A,2890,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,9,us:g_iter3,IvanGeffner.finalbota,Islands2,B,1570,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,10,us:g_iter3,awesomelemonade.citricsky,Infinity,B,2707,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,11,awesomelemonade.citricsky,us:g_iter3,maptestsmall,A,259,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,12,us:g_iter3,battlecode20-team4.finalbota,CosmicBackgroundRadiation,B,1568,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,13,battlecode20-team4.finalbota,us:g_iter3,MtDoom,A,1564,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,14,battlecode20-team4.finalbota,us:g_iter3,Prison,B,1653,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,15,us:g_iter3,battlecode20-team4.finalbota,TheHighGround,B,1574,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,16,us:g_iter3,benzyx.seeding,CentralLake,B,3056,The winning team won by enemy HQ being d,
20260924-080304-scrim-g_iter3,17,us:g_iter3,benzyx.seeding,Climb,B,931,The winning team won by enemy HQ being d,
